ID	IRAC_Designation	MIPS_Designation	MCPS_ID	IRSF_ID	IRAC_ID	MIPS_ID	OGLE_ID	RA	DEC	U	U_ERR	B	B_ERR	V	V_ERR	I	I_ERR	J	J_ERR	H	H_ERR	K	K_ERR	[3.6]	3.6ERR	[4.5]	4.5ERR	[5.8]	5.8ERR	[8.0]	8.0ERR	[24]	24ERR	ObjId	SSId	NAME	SpClass	RAJ2000	DEJ2000	AOR	PID	PI	Umag	Bmag	Vmag	Imag	OGLE3ID	<Vmag>	<Imag>	IAmp	Per	2MASS	J2mag	H2mag	Ks2mag	IRSF	Jmag	Hmag	Ksmag	IRAC	[3.6]2	[4.5]2	[5.8]2	[8.0]2	F3.6	F4.5	F5.8	F8.0	MIPS24	[24]	F24	MIPS70	[70]	F70	MIPS160	[160]	F160	HERSCHEL	RAHdeg	DEHdeg	F100P	F160P	F250S	F350S	F500S	mbolph	mbolMcD	TeffMcD	Flag	SSID	Name	SSTISAGE	MACHO	Per.1	Per2	u_Per	OGLE	PerO	Class	RAJ2000.1	DEJ2000.1
37999	SSTISAGEMA_J054440.11-691149.0	SSTM1SAGE1_J054440.09-691149.3	111784436	1013403399	1542054095	1529270679	1630799280	86.167149	-69.196968	20.573	0.217	18.392	0.051	16.643	0.035	14.364	0.04	13.02	0.02	12.19	0.01	11.92	0.01	11.749	0.02	11.789	0.027	11.585	0.03	10.414	0.025	7.477	0.02	182	182		    OAGB	86.1671	-69.197	22444800	40159	      Kemper	20.573	18.392	16.643	14.364	OGLE-LMC-LPV-82889	16.763	14.459	0.055	98.68	2MASS J05444011-6911491	13.057	12.15	11.91	05444012-6911491	13.02	12.19	11.92	SSTISAGEMA J054440.11-691149.0	11.7668	11.8104	11.6219	10.4396	0.005519	0.003392	0.0026	0.0043	SSTM1SAGE1 J054440.09-691149.3	7.5028	0.0072															-3.68	-3.48	3278	0	182		MC J054440.11-691149.0					LPV.-82889	99	O-AGB          	05 44 40.08	-69 11 49.11
43557	SSTISAGEMA_J060053.62-680038.8	SSTM1SAGE1_J060053.65-680038.8	100876936	0	1542836312	1529287946	0	90.223425	-68.010793	19.702	0.181	18.799	0.037	16.969	0.037	13.537	0.033	11.902	0.023	11.028	0.023	10.68	0.021	10.495	0.026	10.448	0.023	10.313	0.029	10.138	0.029	9.024	0.04	197	197		    OAGB	90.2234	-68.0108	22448384	40159	      Kemper	19.702	18.799	16.969	13.537						2MASS J06005362-6800389	11.902	11.028	10.68					SSTISAGEMA J060053.62-680038.8	10.4969	10.4493	10.3134	10.1497	0.01777	0.01188	0.0086	0.0057	SSTM1SAGE1 J060053.65-680038.8	8.9824	0.0018															-4.7	-4.55	3100	0	197		MC J060053.62-680038.8	74.13142.12  	281	887				O-AGB          	06 00 53.60	-68 00 39.08
27327	SSTISAGEMA_J052836.69-692004.1	SSTM1SAGE1_J052836.70-692004.1	122488106	1009459765	1540439666	1529268151	1618983155	82.152884	-69.334476	21.476	0.212	16.218	0.032	18.205	0.107	11.346	0.111	10.33	0.03	8.836	0.022	8.447	0.02	8.423	0.032	8.25	0.029	8.069	0.02	7.798	0.02	6.578	0.015	552	4468	                HV 2572	    OAGB	82.1533	-69.3345	6014208	200	       Houck	21.476	16.218	18.205	11.346	OGLE-LMC-LPV-60189	15.114	12.178	2.451	604.9	2MASS J05283670-6920040	9.795	8.836	8.447	05283672-6920041	10.33			SSTISAGEMA J052836.69-692004.1	8.6313	8.243	8.0649	7.8053	0.09909	0.09065	0.0684	0.049	SSTM1SAGE1 J052836.70-692004.1	6.456	0.0188															-6.86	-6.55	2673	0												
46242	SSTISAGEMA_J053159.34-663838.6	SSTM1SAGE1_J053159.33-663838.8	0	1010373059	1540834470	1529268436	0	82.99726	-66.644077	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999	8.028	0.021	7.164	0.022	6.932	0.026	6.784	0.028	6.988	0.025	6.821	0.019	6.793	0.017	6.707	0.021	588	4518	            MSX LMC 819	    OAGB	82.9975	-66.6441	11239680	3591	      Kemper										2MASS J05315933-6638386	8.028	7.164	6.932	05315936-6638385				SSTISAGEMA J053159.34-663838.6	6.7803	6.9837	6.8227	6.8085	0.5451	0.2891	0.2146	0.1227	SSTM1SAGE1 J053159.33-663838.8	6.7414	0.0144															-8.7	-8.75	3473	1												
2855213	SSTISAGEMA_J052323.12-694621.3		116310025	1008094978	1539817121	0	1620384243	80.846374	-69.772602	19.103	0.104	18.036	0.073	16.566	0.07	13.475	0.078	11.94	0.01	11.08	0.01	10.77	0.01	10.545	0.024	10.734	0.022	10.596	0.032	10.407	0.029	99.999	99.999																																																																				
2831130	SSTISAGEMA_J052307.44-694257.6		107971298	1008026922	1539786147	0	1620447236	80.781006	-69.71601	20.015	0.311	18.482	0.176	17.366	0.074	13.524	0.126	11.82	0.01	10.96	0.02	10.58	0.02	10.185	0.035	10.36	0.026	10.179	0.026	10.1	0.031	99.999	99.999																																																																				
2827609	SSTISAGEMA_J052305.17-693918.7		107960686	1008017060	1539781635	0	1620208790	80.771581	-69.655202	20.258	0.204	18.649	0.07	16.733	0.043	13.942	0.041	12.41	0.01	11.54	0.01	11.25	0.01	10.862	0.023	10.93	0.022	10.753	0.028	10.664	0.033	99.999	99.999																																																																				
2751663	SSTISAGEMA_J052216.78-694951.5		107790087	1007813993	1539686174	0	1602392606	80.569955	-69.830988	99.999	99.999	18.94	0.051	16.931	0.05	14.609	0.06	13.02	0.01	12.06	0.02	11.73	0.01	11.481	0.027	11.634	0.032	11.561	0.036	11.637	0.074	99.999	99.999																																																																				
24498	SSTISAGEMA_J052538.94-694227.1	SSTM1SAGE1_J052538.90-694227.6	108437753	1008673521	1540085531	1529271659	1620508375	81.412285	-69.707543	20.044	0.112	16.905	0.069	16.946	0.056	13.2	0.537	10.82	0.02	9.88	0.02	9.827	0.024	9.158	0.032	9.025	0.02	8.83	0.045	8.73	0.02	7.696	0.021																																																																				
3061630	SSTISAGEMA_J052540.81-693958.6		108442081	1008681578	1540089199	0	1620269645	81.420054	-69.666299	18.702	0.118	16.789	0.144	15.178	0.054	12.49	0.196	11.48	0.02	10.61	0.02	10.37	0.021	10.185	0.021	10.352	0.02	10.19	0.025	10.132	0.031	99.999	99.999																																																																				
2762019	SSTISAGEMA_J052223.34-694713.0		107812946	1007841156	1539699209	0	1602392556	80.597255	-69.786966	20.555	0.232	18.531	0.053	16.668	0.044	14.187	0.062	12.67	0.02	11.78	0.01	11.48	0.01	11.311	0.025	11.409	0.027	11.258	0.022	11.172	0.032	99.999	99.999																																																																				
2858534	SSTISAGEMA_J052325.34-694813.5		108028861	1008104557	1539821456	0	1620384248	80.855624	-69.803763	19.472	0.113	17.833	0.053	16.231	0.129	13.775	0.062	12.19	0.01	11.34	0.01	11.04	0.01	10.87	0.029	10.999	0.027	10.876	0.032	10.821	0.029	99.999	99.999																																																																				
3054749	SSTISAGEMA_J052536.21-694112.1		108427336	1008661873	1540080143	0	1620508371	81.400877	-69.686716	19.162	0.139	16.947	0.085	15.11	0.044	13.488	0.196	11.7	0.01	10.87	0.02	10.65	0.02	10.419	0.025	10.636	0.022	10.451	0.025	10.426	0.033	99.999	99.999																																																																				
3110945	SSTISAGEMA_J052613.05-694023.5		116401371	1008824333	1540154174	0	1620065124	81.55441	-69.673221	20.249	0.246	17.859	0.091	16.128	0.033	14.362	0.049	13.03	0.02	12.21	0.01	11.96	0.01	11.803	0.031	11.962	0.031	11.841	0.035	11.811	0.041	99.999	99.999																																																																				
2863342	SSTISAGEMA_J052328.55-694826.0		120694033	1008118217	1539827789	0	1620384250	80.868975	-69.807233	19.549	0.272	17.782	0.069	16.19	0.031	13.675	0.076	11.94	0.01	11.08	0.01	10.78	0.01	10.618	0.024	10.711	0.025	10.624	0.033	10.513	0.033	99.999	99.999																																																																				
2803977	SSTISAGEMA_J052250.02-694727.2		118075511	1007952408	1539751734	0	1620365518	80.708418	-69.790913	20.51	0.287	18.657	0.073	16.874	0.045	14.334	0.057	12.83	0.01	11.97	0.01	11.69	0.01	11.529	0.025	11.607	0.025	11.488	0.028	11.435	0.049	99.999	99.999																																																																				
3052790	SSTISAGEMA_J052534.85-694850.9		119392035	1008656243	1540077529	0	1620426856	81.395218	-69.814163	19.882	0.149	18.121	0.095	16.631	0.078	13.765	0.105	12.17	0.02	11.35	0.02	11.03	0.02	10.78	0.03	10.953	0.024	10.807	0.026	10.718	0.05	99.999	99.999																																																																				
2764700	SSTISAGEMA_J052225.05-694451.0		112806412	1007848363	1539702589	0	1602457192	80.604407	-69.747527	19.365	0.152	18.469	0.071	16.876	0.063	14.247	0.097	12.57	0.02	11.67	0.01	11.36	0.01	11.028	0.023	11.097	0.028	10.969	0.032	10.869	0.03	99.999	99.999																																																																				
3051967	SSTISAGEMA_J052534.28-694025.5		108421846	1008653740	1540076417	0	1620269638	81.392852	-69.673766	18.345	0.098	16.825	0.117	15.587	0.034	13.278	0.161	11.92	0.01	11.07	0.01	10.84	0.02	10.625	0.021	10.793	0.019	10.631	0.023	10.609	0.025	99.999	99.999																																																																				
2790121	SSTISAGEMA_J052241.14-694044.6		115654782	1007915723	1539734405	0	1620208772	80.671452	-69.679074	20.568	0.31	18.59	0.141	17.082	0.068	14.259	0.052	12.61	0.01	11.72	0.01	11.42	0.01	11.281	0.027	11.422	0.022	11.336	0.032	11.304	0.037	99.999	99.999																																																																				
2911492	SSTISAGEMA_J052400.84-694543.8		115260672	1008256881	1539891112	0	1620467054	81.003506	-69.76218	99.999	99.999	17.525	0.16	15.88	0.043	13.033	0.12	11.9	0.01	11.02	0.01	10.71	0.01	10.571	0.026	10.683	0.02	10.556	0.03	10.507	0.03	99.999	99.999																																																																				
25300	SSTISAGEMA_J052606.55-694553.2	SSTM1SAGE1_J052606.42-694555.3	120296770	1008795274	1540141070	1529320281	1619905490	81.527316	-69.76478	20.277	0.276	17.557	0.077	16.191	0.051	13.69	0.101	12.08	0.02	11.23	0.02	10.94	0.02	10.748	0.025	10.869	0.027	10.73	0.033	10.676	0.032	9.797	0.061																																																																				
22162	SSTISAGEMA_J052226.24-693811.9	SSTM1SAGE1_J052226.25-693811.9	107824456	1007853365	1539704975	1529288436	1602523066	80.60935	-69.636652	17.642	0.057	17.372	0.069	16.108	0.041	13.85	0.053	12.41	0.01	11.55	0.01	11.28	0.01	10.979	0.033	10.937	0.026	10.766	0.028	10.48	0.027	9.043	0.054																																																																				
2811261	SSTISAGEMA_J052254.67-694539.3		115697130	1007971896	1539760879	0	1620447221	80.727821	-69.760935	19.559	0.264	17.318	0.059	15.591	0.044	13.201	0.155	11.8	0.01	10.96	0.01	10.71	0.02	10.501	0.024	10.673	0.02	10.495	0.031	10.467	0.025	99.999	99.999																																																																				
6237451	SSTISAGEMA_J052354.83-694829.2		0	1008230744	1539879187	0	1620384277	80.978466	-69.808121	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999	11.93	0.01	11.06	0.02	10.71	0.01	10.508	0.024	10.651	0.019	10.482	0.024	10.333	0.026	99.999	99.999																																																																				
3114670	SSTISAGEMA_J052615.46-693746.8		108549584	1008835505	1540159120	0	1620065127	81.564454	-69.629691	19.91	0.175	18.125	0.085	16.697	0.057	14.368	0.047	12.93	0.02	12.07	0.01	11.77	0.01	11.543	0.021	11.696	0.027	11.53	0.029	11.461	0.033	99.999	99.999																																																																				
2843631	SSTISAGEMA_J052315.62-693952.2		107993927	1008062434	1539802197	0	1620229243	80.815095	-69.66451	99.999	99.999	17.78	0.054	16.004	0.041	13.589	0.059	12.09	0.01	11.21	0.01	10.89	0.01	10.688	0.024	10.862	0.023	10.73	0.026	10.673	0.045	99.999	99.999																																																																				
2908485	SSTISAGEMA_J052358.82-694702.6		108128603	1008248137	1539887136	0	1620384282	80.995111	-69.784083	99.999	99.999	17.969	0.078	16.133	0.038	13.59	0.062	12.24	0.01	11.39	0.02	11.11	0.01	10.933	0.024	11.086	0.024	10.969	0.03	10.923	0.033	99.999	99.999																																																																				
26855	SSTISAGEMA_J052252.62-694619.4	SSTM1SAGE1_J052252.63-694619.8	107917028	1007963430	1539756860	1529327953	1620365521	80.719279	-69.772058	20.033	0.179	19.298	0.063	17.66	0.054	14.452	0.059	12.5	0.01	11.64	0.01	11.32	0.01	11.068	0.028	11.207	0.031	10.967	0.034	10.81	0.033	9.909	0.061																																																																				
2934114	SSTISAGEMA_J052415.87-694356.6		108182635	1008322190	1539920734	0	1620487355	81.066144	-69.732405	99.999	99.999	18.311	0.078	16.653	0.06	15.598	0.266	12.52	0.01	11.59	0.02	11.27	0.01	11.148	0.028	11.276	0.021	11.136	0.034	11.152	0.032	99.999	99.999																																																																				
2783637	SSTISAGEMA_J052237.00-694434.6		107862088	1007898593	1539726334	0	1620447210	80.65419	-69.742963	99.999	99.999	19.332	0.122	17.001	0.051	14.296	0.073	12.35	0.01	11.51	0.01	11.18	0.01	10.923	0.03	11.002	0.036	10.839	0.032	10.765	0.03	99.999	99.999																																																																				
2851522	SSTISAGEMA_J052320.73-694111.0		123225379	1008084566	1539812354	0	1620229246	80.8364	-69.686391	99.999	99.999	18.154	0.077	16.474	0.061	14.017	0.047	12.48	0.01	11.63	0.01	11.34	0.01	11.152	0.027	11.365	0.024	11.197	0.037	11.197	0.062	99.999	99.999																																																																				
2946931	SSTISAGEMA_J052424.43-694145.9		108209289	1008359186	1539937643	0	1620487431	81.101827	-69.696096	99.999	99.999	19.07	0.092	17.377	0.054	14.904	0.079	13.14	0.02	12.18	0.01	11.81	0.01	11.591	0.025	11.734	0.024	11.627	0.042	11.607	0.042	99.999	99.999																																																																				
2835251	SSTISAGEMA_J052310.08-694137.0		107975551	1008038347	1539791411	0	1620467016	80.792014	-69.693616	20.845	0.356	18.331	0.084	16.743	0.091	14.105	0.07	12.59	0.01	11.73	0.01	11.44	0.01	11.258	0.039	11.429	0.026	11.31	0.03	11.276	0.044	99.999	99.999																																																																				
24371	SSTISAGEMA_J052536.51-694348.9	SSTM1SAGE1_J052536.40-694347.4	121829562	1008663203	1540080764	1529364978	1620508372	81.402161	-69.73026	99.999	99.999	18.354	0.11	16.2	0.052	14.121	0.108	12.46	0.02	11.6	0.02	11.31	0.01	11.144	0.029	11.291	0.025	11.149	0.028	11.085	0.027	10.34	0.086																																																																				
2953840	SSTISAGEMA_J052429.07-694449.9		108221288	1008378990	1539946865	0	1620487368	81.12115	-69.747205	99.999	99.999	17.657	0.07	16.439	0.062	13.793	0.092	12.35	0.01	11.49	0.02	11.17	0.01	11.008	0.028	11.173	0.022	11.028	0.028	10.989	0.032	99.999	99.999																																																																				
2901399	SSTISAGEMA_J052354.12-694705.5		108114624	1008227937	1539877848	0	1620384275	80.975535	-69.784874	19.656	0.173	18.058	0.095	16.278	0.06	13.527	0.111	12.28	0.01	11.42	0.01	11.14	0.01	10.97	0.028	11.076	0.033	11.007	0.03	10.951	0.028	99.999	99.999																																																																				
2962655	SSTISAGEMA_J052434.89-694557.7		108240776	1008403844	1539958565	0	1620405289	81.145388	-69.766035	20.354	0.263	17.737	0.055	16.612	0.054	13.741	0.061	12.42	0.01	11.53	0.01	11.24	0.01	11.136	0.024	11.322	0.023	11.22	0.034	11.167	0.03	99.999	99.999																																																																				
2838095	SSTISAGEMA_J052312.00-693952.2		119998772	1008046368	1539795066	0	1620229239	80.800036	-69.66451	20.341	0.217	18.137	0.064	16.459	0.06	14.177	0.063	12.8	0.01	11.92	0.02	11.66	0.01	11.48	0.025	11.664	0.024	11.542	0.033	11.501	0.054	99.999	99.999																																																																				
2832309	SSTISAGEMA_J052308.22-694450.0		107969175	1008030167	1539787683	0	1620447237	80.784261	-69.747227	20.576	0.238	18.085	0.068	16.727	0.05	13.915	0.072	12.56	0.01	11.66	0.01	11.39	0.01	11.213	0.024	11.307	0.022	11.141	0.029	10.972	0.07	99.999	99.999																																																																				
2817394	SSTISAGEMA_J052258.64-694016.6		117222725	1007988633	1539768616	0	1620208789	80.744358	-69.671291	20.486	0.295	18.652	0.051	16.593	0.064	14.542	0.059	12.97	0.01	12.09	0.01	11.83	0.01	11.639	0.025	11.687	0.023	11.546	0.038	11.542	0.041	99.999	99.999																																																																				
2980636	SSTISAGEMA_J052446.85-694950.0		108276923	1008452934	1539982412	0	1620405304	81.195226	-69.830566	99.999	99.999	18.914	0.153	17.42	0.096	14.497	0.058	12.73	0.01	11.84	0.01	11.52	0.01	11.368	0.022	11.447	0.022	11.304	0.034	11.293	0.051	99.999	99.999																																																																				
2939100	SSTISAGEMA_J052419.22-694110.8		108191817	1008336707	1539927322	0	1620249605	81.080118	-69.686341	99.999	99.999	17.721	0.077	16.121	0.08	13.928	0.093	12.45	0.02	11.61	0.01	11.33	0.01	11.128	0.032	11.161	0.023	11.061	0.03	10.984	0.037	99.999	99.999																																																																				
2855213	SSTISAGEMA_J052323.12-694621.3		116310025	1008094978	1539817121	0	1620384243	80.846374	-69.772602	19.103	0.104	18.036	0.073	16.566	0.07	13.475	0.078	11.94	0.01	11.08	0.01	10.77	0.01	10.545	0.024	10.734	0.022	10.596	0.032	10.407	0.029	99.999	99.999																																																																				
2827609	SSTISAGEMA_J052305.17-693918.7		107960686	1008017060	1539781635	0	1620208790	80.771581	-69.655202	20.258	0.204	18.649	0.07	16.733	0.043	13.942	0.041	12.41	0.01	11.54	0.01	11.25	0.01	10.862	0.023	10.93	0.022	10.753	0.028	10.664	0.033	99.999	99.999																																																																				
2863342	SSTISAGEMA_J052328.55-694826.0		120694033	1008118217	1539827789	0	1620384250	80.868975	-69.807233	19.549	0.272	17.782	0.069	16.19	0.031	13.675	0.076	11.94	0.01	11.08	0.01	10.78	0.01	10.618	0.024	10.711	0.025	10.624	0.033	10.513	0.033	99.999	99.999																																																																				
2858534	SSTISAGEMA_J052325.34-694813.5		108028861	1008104557	1539821456	0	1620384248	80.855624	-69.803763	19.472	0.113	17.833	0.053	16.231	0.129	13.775	0.062	12.19	0.01	11.34	0.01	11.04	0.01	10.87	0.029	10.999	0.027	10.876	0.032	10.821	0.029	99.999	99.999																																																																				
2764700	SSTISAGEMA_J052225.05-694451.0		112806412	1007848363	1539702589	0	1602457192	80.604407	-69.747527	19.365	0.152	18.469	0.071	16.876	0.063	14.247	0.097	12.57	0.02	11.67	0.01	11.36	0.01	11.028	0.023	11.097	0.028	10.969	0.032	10.869	0.03	99.999	99.999																																																																				
2803977	SSTISAGEMA_J052250.02-694727.2		118075511	1007952408	1539751734	0	1620365518	80.708418	-69.790913	20.51	0.287	18.657	0.073	16.874	0.045	14.334	0.057	12.83	0.01	11.97	0.01	11.69	0.01	11.529	0.025	11.607	0.025	11.488	0.028	11.435	0.049	99.999	99.999																																																																				
6237451	SSTISAGEMA_J052354.83-694829.2		0	1008230744	1539879187	0	1620384277	80.978466	-69.808121	99.999	99.999	99.999	99.999	99.999	99.999	99.999	99.999	11.93	0.01	11.06	0.02	10.71	0.01	10.508	0.024	10.651	0.019	10.482	0.024	10.333	0.026	99.999	99.999																																																																				
2831130	SSTISAGEMA_J052307.44-694257.6		107971298	1008026922	1539786147	0	1620447236	80.781006	-69.71601	20.015	0.311	18.482	0.176	17.366	0.074	13.524	0.126	11.82	0.01	10.96	0.02	10.58	0.02	10.185	0.035	10.36	0.026	10.179	0.026	10.1	0.031	99.999	99.999																																																																				
26855	SSTISAGEMA_J052252.62-694619.4	SSTM1SAGE1_J052252.63-694619.8	107917028	1007963430	1539756860	1529327953	1620365521	80.719279	-69.772058	20.033	0.179	19.298	0.063	17.66	0.054	14.452	0.059	12.5	0.01	11.64	0.01	11.32	0.01	11.068	0.028	11.207	0.031	10.967	0.034	10.81	0.033	9.909	0.061																																																																				
2811261	SSTISAGEMA_J052254.67-694539.3		115697130	1007971896	1539760879	0	1620447221	80.727821	-69.760935	19.559	0.264	17.318	0.059	15.591	0.044	13.201	0.155	11.8	0.01	10.96	0.01	10.71	0.02	10.501	0.024	10.673	0.02	10.495	0.031	10.467	0.025	99.999	99.999																																																																				
3052790	SSTISAGEMA_J052534.85-694850.9		119392035	1008656243	1540077529	0	1620426856	81.395218	-69.814163	19.882	0.149	18.121	0.095	16.631	0.078	13.765	0.105	12.17	0.02	11.35	0.02	11.03	0.02	10.78	0.03	10.953	0.024	10.807	0.026	10.718	0.05	99.999	99.999																																																																				
2980636	SSTISAGEMA_J052446.85-694950.0		108276923	1008452934	1539982412	0	1620405304	81.195226	-69.830566	99.999	99.999	18.914	0.153	17.42	0.096	14.497	0.058	12.73	0.01	11.84	0.01	11.52	0.01	11.368	0.022	11.447	0.022	11.304	0.034	11.293	0.051	99.999	99.999																																																																				
2783637	SSTISAGEMA_J052237.00-694434.6		107862088	1007898593	1539726334	0	1620447210	80.65419	-69.742963	99.999	99.999	19.332	0.122	17.001	0.051	14.296	0.073	12.35	0.01	11.51	0.01	11.18	0.01	10.923	0.03	11.002	0.036	10.839	0.032	10.765	0.03	99.999	99.999																																																																				
22162	SSTISAGEMA_J052226.24-693811.9	SSTM1SAGE1_J052226.25-693811.9	107824456	1007853365	1539704975	1529288436	1602523066	80.60935	-69.636652	17.642	0.057	17.372	0.069	16.108	0.041	13.85	0.053	12.41	0.01	11.55	0.01	11.28	0.01	10.979	0.033	10.937	0.026	10.766	0.028	10.48	0.027	9.043	0.054																																																																				
2908485	SSTISAGEMA_J052358.82-694702.6		108128603	1008248137	1539887136	0	1620384282	80.995111	-69.784083	99.999	99.999	17.969	0.078	16.133	0.038	13.59	0.062	12.24	0.01	11.39	0.02	11.11	0.01	10.933	0.024	11.086	0.024	10.969	0.03	10.923	0.033	99.999	99.999																																																																				
3114670	SSTISAGEMA_J052615.46-693746.8		108549584	1008835505	1540159120	0	1620065127	81.564454	-69.629691	19.91	0.175	18.125	0.085	16.697	0.057	14.368	0.047	12.93	0.02	12.07	0.01	11.77	0.01	11.543	0.021	11.696	0.027	11.53	0.029	11.461	0.033	99.999	99.999																																																																				
2751663	SSTISAGEMA_J052216.78-694951.5		107790087	1007813993	1539686174	0	1602392606	80.569955	-69.830988	99.999	99.999	18.94	0.051	16.931	0.05	14.609	0.06	13.02	0.01	12.06	0.02	11.73	0.01	11.481	0.027	11.634	0.032	11.561	0.036	11.637	0.074	99.999	99.999																																																																				
2790121	SSTISAGEMA_J052241.14-694044.6		115654782	1007915723	1539734405	0	1620208772	80.671452	-69.679074	20.568	0.31	18.59	0.141	17.082	0.068	14.259	0.052	12.61	0.01	11.72	0.01	11.42	0.01	11.281	0.027	11.422	0.022	11.336	0.032	11.304	0.037	99.999	99.999																																																																				
25300	SSTISAGEMA_J052606.55-694553.2	SSTM1SAGE1_J052606.42-694555.3	120296770	1008795274	1540141070	1529320281	1619905490	81.527316	-69.76478	20.277	0.276	17.557	0.077	16.191	0.051	13.69	0.101	12.08	0.02	11.23	0.02	10.94	0.02	10.748	0.025	10.869	0.027	10.73	0.033	10.676	0.032	9.797	0.061																																																																				
